12244,131.329798084262,85.8601306586534,1457424000,1,50,0,0
9278,131.186217766686,85.4812252905522,1391591340,1,30,0,0
41868,132.04605305781,85.737231778804,1401969660,1,50,1,1
60728,131.813126269646,85.7335153643963,1417504200,1,0,7,5
20156,131.336496863574,85.7090065590512,1430207100,1,50,0,0
54513,130.333384781969,85.5821729969201,1414920780,1,0,7,5
8576,131.830303331852,85.6888879819474,1457366400,1,120,0,0
63503,131.321708952287,85.8378801939767,1399625040,1,0,7,5
24110,129.998296278701,85.8291108075153,1396006320,1,50,0,0
55928,131.130998773745,85.80247173654,1416595800,1,0,7,5
42676,131.371053504022,85.3372810575047,1438787700,1,70,0,0
44911,130.34288775538,85.3214030542339,1439026140,1,50,0,0
1101,131.152757267839,85.3474550976676,1452526200,1,50,0,0
174,130.260075780746,85.8023217128359,1451621700,1,120,0,1
50592,132.073136290867,85.5323348750753,1410879300,1,70,0,5
30060,0,0,1465151400,3,0,1,1
37751,131.405330190355,85.7007937532721,1402862880,1,70,0,0
47613,130.637046196327,85.6396445336153,1441026900,1,30,1,1
11584,131.807150531017,85.8300196964726,1390313100,1,70,0,1
38063,131.162766790996,85.4300754461315,1436041800,1,50,0,0
21553,130.952957602995,85.5248700090838,1429768800,1,50,0,5
52484,130.691724515995,85.6396485940505,1412782800,1,0,7,5
38987,131.775655037093,85.4268276642983,1436519820,1,70,0,0
5800,131.686586401243,85.9049890168099,1455867600,1,50,0,1
5866,131.886181721435,85.7327440475887,1422991080,1,30,0,1
41766,130.150285471471,85.8174948787623,1406188860,1,50,0,0
43385,131.483086037677,85.5356830327354,1407429780,1,70,1,1
60248,131.204519761791,85.2924164246187,1418842500,1,0,7,5
48316,130.152984030581,85.4143816072432,1443433920,1,70,0,0
29527,130.341597688682,85.894834390991,1432721340,1,50,0,0
1827,131.150706236531,85.4938194737871,1420813500,1,50,0,3
45000,130.822644968841,85.5789156214667,1408426200,1,70,0,1
49805,131.384865431737,85.3029665697666,1411029000,1,50,0,0
1769,131.170616421649,85.4151698101362,1421923680,1,50,0,3
24874,131.083813505421,85.4668697662916,1431865500,1,50,0,0
40501,130.927021470813,85.6886144526662,1435923000,1,0,7,5
4685,130.275981653706,85.4994929858063,1422815400,1,90,1,1
22955,130.425241264793,85.8573329117015,1429885560,1,70,0,0
50419,131.930478738563,85.8555574872142,1412779500,1,0,7,5
37461,131.904794748322,85.7409205590222,1405791360,1,50,0,0
52587,130.713267783679,85.6369096582823,1411784100,1,70,0,0
37445,131.835168509523,85.6836862447197,1404295500,1,70,0,0
29660,130.661745752551,85.5982287350248,1461247500,1,50,0,0
37740,131.353721153329,85.7610258101924,1405424280,1,50,0,0
5755,131.905809245864,85.8708812237063,1423047000,1,50,0,0
11074,131.004226740671,85.6038347920266,1427593500,1,50,0,0
59262,130.421207072665,85.8078120841572,1448290500,1,50,0,0
54153,130.258928409996,85.4805885948466,1445612700,1,30,0,0
20502,130.920925461367,85.6782860397033,1390761300,1,50,1,1
16438,130.63946497875,85.6952165286458,1390491000,1,0,7,5
19618,132.014596680362,85.8924261861343,1428418500,1,50,0,0
46365,130.755785099564,85.6300971939565,1412778600,1,0,7,5
20206,131.125220702012,85.9992872235715,1429422300,1,70,7,5
24924,131.149205385923,85.3464003509526,1430736540,1,50,7,5
60018,131.141300536257,85.4640725929359,1417705800,1,0,7,5
54260,130.287802446493,85.4705751388407,1413471600,1,70,1,1
26365,131.452255542913,85.7934150531722,1430656500,1,70,1,1
45750,130.286568067208,85.80896164733,1408967820,1,70,0,1
62338,130.957873988514,85.5099132931074,1419352560,1,0,7,5
42384,131.1434635654,85.4679347299312,1407601200,1,50,0,0
41957,130.283356465678,85.5139957738141,1440083700,1,70,0,0
58546,130.921069296135,85.5984736512006,1415078580,1,50,0,0
12018,131.94557519255,85.8261508928006,1426667820,1,70,0,0
54504,130.350470820611,85.4710392654739,1410714900,1,50,0,0
38425,130.612351149881,85.6051926830602,1402267680,1,90,0,0
4976,131.141262408698,85.4493022391773,1456116060,1,50,1,1
24177,129.946303190161,85.8410531899179,1391373480,1,90,0,0
44837,130.274826834152,85.3304278600271,1439587500,1,70,1,1
54150,130.957328895787,85.6712562849856,1412341020,1,0,7,5
14299,130.889476145003,85.6021498155717,1426143000,1,50,0,0
48779,130.286181419153,85.8935238665669,1443800700,1,90,0,0
42085,130.684086228395,85.6580351984955,1407869700,1,90,0,0
50240,131.638172128354,85.6429978017956,1412176800,1,50,0,0
55915,131.048015724375,85.8343264476767,1415204400,1,0,7,5
48001,130.84626144516,85.5925927466481,1441883700,1,70,0,0
42064,131.281555305328,85.8590531411482,1438459500,1,70,0,0
59924,131.099000384198,85.507702372444,1419241500,1,0,7,5
48720,130.746922226593,85.7462087755182,1445624100,1,120,0,0
13370,130.72019405684,85.596276353999,1425658800,1,50,0,0
29326,130.286365341344,85.795007570833,1432311000,1,50,0,0
29535,130.217460703733,85.7872630175836,1430227200,1,90,7,5
51214,130.982945225224,85.8856251725089,1409808840,1,70,0,0
13684,130.616529853398,85.5530013825122,1426964400,1,50,0,0
14430,130.243774181687,85.5596005625093,1458652560,1,70,0,0
23800,130.698952953817,85.7123849799208,1430876340,1,120,7,0
37676,131.42988671195,85.7248758016382,1405306680,1,50,0,0
57397,131.179765706855,85.8232272934651,1446883440,1,50,0,1
6919,130.838236161857,85.58117671177,1424340000,1,50,0,0
55342,130.420288166926,85.80555699141,1412068140,1,0,7,5
7398,130.191958261115,85.7270903559086,1423762500,1,50,0,0
3265,130.560414729686,85.8636454365818,1422516240,1,50,0,0
42672,131.146948346986,85.6121371463507,1408178400,1,50,0,0
28457,130.291832552204,85.4931532812134,1462803120,1,0,0,0
46819,131.193621620374,85.3611237779115,1442850180,1,50,0,0
19933,130.933645243473,85.8381375397598,1459937640,1,50,0,0
33391,130.910995134213,85.8233789670006,1434737700,1,50,0,0
15129,130.217607603822,85.6153356372628,1426444320,1,70,0,0
38071,131.144521615733,85.4470205947948,1436305740,1,50,0,0
9159,131.15104052144,85.5263491807809,1398505020,1,70,0,0
40954,130.31301904922,85.5567717357259,1436355720,1,70,0,1
25122,131.198139303553,85.4277888926498,1431095040,1,50,0,0
50537,131.917067833733,85.7007561059449,1411041720,1,50,0,0
38891,130.507610958021,85.7293612165888,1405329480,1,50,7,5
24360,130.667787920981,85.6659560679715,1401325380,1,120,0,0
36100,131.110833890192,85.5621286862612,1437905700,1,90,0,3
13925,130.970882743252,85.7017443920115,1457171400,1,50,0,0
18707,131.541978306623,85.5540225589443,1460666580,1,70,0,0
38352,130.650182351385,85.6717470270758,1403795460,1,50,0,0
14219,130.849482707189,85.5828397342314,1427498100,1,50,0,0
16012,131.066863071718,85.6952705601619,1397305800,1,50,0,0
21011,130.291447522716,85.4663857096908,1396598400,1,30,7,5
18913,131.345653801555,85.5523885248703,1429443900,1,70,0,0
34876,130.266815894951,85.4779162980072,1433319000,1,50,0,0
54237,130.266221870483,85.3315745819464,1414762920,1,0,7,5
62152,130.452822730503,85.7149037008856,1450238760,1,70,0,1
43442,131.510545314218,85.9277252929957,1439108940,1,30,0,0
38374,130.68729847509,85.6183177984426,1402654620,1,70,0,0
16942,130.580934089733,85.4919424447461,1393596060,1,70,1,1
28871,130.297720836236,85.4610734256319,1432397400,1,30,0,0
25787,131.776453742855,85.4448276075077,1432031460,1,50,0,0
57006,131.900378068371,85.7584635686559,1447414260,1,70,0,1
58464,130.949840294789,85.5128749326508,1417080000,1,0,7,5
46429,131.266806028889,85.8566890663975,1411446000,1,0,7,5
35695,131.128151250245,85.4692527434449,1403731560,1,50,0,3
2885,130.914580568294,85.9445546166352,1422053100,2,50,0,0
22523,130.0822187271,85.4596461411578,1430228220,1,50,0,0
37499,131.98326566099,85.5351719230073,1403179200,1,70,0,0
10984,131.45507384984,85.5365507799204,1390977600,1,70,0,0
14092,130.973836336474,85.5033704793241,1427474520,1,50,0,0
10534,131.513908749321,85.5604837338369,1392200880,1,70,0,0
30279,131.140328779598,85.4930130727895,1434662160,1,120,0,0
36996,131.395918396958,85.4724769333194,1402831020,1,50,0,0
4586,131.877246586704,85.6990298896634,1454645400,1,120,0,0
43366,131.452022516151,85.7911752515649,1439485140,1,70,0,3
53335,130.876703728398,85.5296179370971,1414160940,1,50,0,0
4792,131.232099542307,85.8506563339226,1423588500,1,120,0,0
53713,130.960560909109,85.4922759159614,1445936400,1,50,0,0
5513,131.817198431351,85.7106925989818,1422989040,1,50,0,0
24054,130.275035476493,85.4752851446481,1399041240,1,90,0,0
18367,131.00424593985,85.5595050959055,1391512320,1,50,0,0
40561,130.834227101574,85.8176849038813,1437819000,1,50,0,0
52734,130.675615745192,85.4725626320005,1412737200,1,0,7,5
38697,130.527304332476,85.4873440925977,1405501260,2,50,0,0
59700,131.003674597679,85.5262183994981,1449965100,1,120,0,1
30799,130.212509487126,85.9246709641549,1400566860,1,50,0,0
60016,131.134796117782,85.4631561268777,1417705800,1,0,7,5
54397,130.072458093975,85.4428819539991,1443707700,1,50,7,5
10423,131.161897333471,85.4256224313647,1457800500,1,50,0,0
23063,130.037022516793,85.6657641084642,1429948800,1,50,0,1
39949,130.782917638069,85.690206723011,1404799200,1,70,0,1
8685,130.849964841596,85.4580625877765,1457286300,1,120,5,2
3024,130.602561381846,85.6457300819149,1420359120,1,50,0,2
25065,131.254716751912,85.430259322897,1462256220,1,0,0,0
14230,130.265888801194,85.4975178492123,1458078780,1,50,0,0
2134,130.29962001993,85.8833434206364,1452181800,1,30,1,1
51921,131.778500411607,85.7734444045128,1444227960,1,50,0,0
12118,131.9078959614,85.6956667527558,1458119880,1,70,0,0
35502,131.154646288019,85.4111809928064,1406121300,1,0,7,5
55827,130.922645285435,85.5544885332529,1415981520,1,0,7,5
48002,130.855784006423,85.5726245487577,1442318100,1,50,1,1
44619,130.730788545776,85.6712480937943,1440673800,1,50,7,5
51692,131.527247824514,85.5363525899579,1444317000,1,0,0,0
8598,131.140515498282,85.4509338996644,1396562100,1,50,0,0
3843,130.638835027333,85.622965134149,1453305600,1,30,0,0
41736,130.060518875228,85.860646966668,1404218460,1,50,0,0
52193,0,0,1444209660,1,0,7,5
20277,131.041573812062,85.7581338246842,1429704540,1,70,0,0
17185,130.450124168352,85.790371595364,1396897320,1,50,0,1
7397,130.201480359899,85.7070542753969,1425007980,1,50,0,0
8396,131.140321752929,85.4486801837713,1394813520,1,50,0,0
40964,130.130621632319,85.4908792035938,1403372880,1,50,0,0
49420,131.23459010795,85.3004082093244,1410759000,1,50,0,0
17076,130.591885348104,85.6879741422352,1390577400,1,0,7,5
6996,130.825052598244,85.5778764638751,1456756800,1,50,0,0
33371,130.638127760115,85.6471609970894,1465462800,1,0,0,0
22310,130.152363212118,85.5524108983662,1395603000,1,50,1,1
29233,130.053735855807,85.5319086098998,1432725900,1,90,0,0
35762,131.128570302219,85.4632090169239,1404425100,1,30,0,0
63500,131.820930715269,85.4516083547447,1419418200,1,0,7,5
10428,131.130126295995,85.4647274812994,1458312900,1,30,0,0
24077,0,0,1395241200,1,0,7,5
30325,131.871383749834,85.6971222027557,1433775900,1,120,0,0
8366,131.682523864876,85.766411856833,1456585620,1,70,0,0
49363,131.162914093966,85.5485716703123,1412176500,1,30,7,5
23887,130.356098585043,85.8635704320064,1398255000,1,50,7,5
54136,130.303080550309,85.4742212187386,1446094200,1,50,0,1
46677,131.144795610818,85.4851458764273,1442419500,1,70,1,1
47020,131.56404599397,85.5047715011231,1443161460,1,0,0,0
6670,130.512865335374,85.8052343444783,1423639260,1,70,0,0
53352,130.676747665977,85.698862502905,1445838360,1,50,0,0
53699,130.944564923865,85.5181173116235,1443685800,1,30,0,0
61602,130.653373843527,85.6210458384925,1416247020,1,50,7,5
2529,131.762036756991,85.8454459896431,1420359600,1,70,7,2
55467,130.253777519099,85.5945612164253,1448558100,1,120,0,1
8083,131.024597395161,85.4587003422715,1455714240,1,50,0,0
23261,130.052592840195,85.8711563684499,1429974300,1,30,6,0
19209,131.485859903267,85.4974343426619,1430214480,1,50,7,5
13420,131.917284614908,85.7530649308481,1398428220,1,70,0,0
26403,131.188873288691,85.4729152169308,1400605860,1,50,0,0
31183,130.870053557859,85.5942184475502,1406460300,1,120,0,0
29093,130.324509902634,85.9389891081913,1464581400,1,0,0,1
28368,130.806641703582,85.6504680622616,1432309800,1,50,0,0
34729,130.814241393854,85.8798162641442,1435328100,1,50,0,0
24740,131.157472262522,85.4239436413656,1431255000,1,50,0,0
46114,129.972973972729,85.9544583403078,1407583440,1,90,0,0
52644,130.577800665262,85.7544678916383,1413936000,1,30,0,0
51784,130.695587564243,85.6102174631444,1410810960,1,0,7,5
33788,130.713048719993,85.7564123335823,1465232040,1,50,7,5
26401,131.209452881543,85.5103340412224,1400408700,1,50,0,0
55123,132.051785590959,85.7369548700394,1445613420,1,70,1,1
21130,130.617244357987,85.5950099766036,1428934500,1,90,0,0
49801,131.393413771315,85.3341751196694,1410950400,1,70,0,0
41149,130.394899708067,85.7495442313448,1404801540,1,70,0,1
41430,130.430858738138,85.8321946539841,1405818000,1,50,1,1
56592,131.639409011825,85.4881969476189,1447355220,1,50,0,0
15762,130.980418654287,85.7982942221934,1395943260,1,50,1,1
24319,131.164719840531,85.4518287762466,1399926000,1,90,0,0
18699,131.200676885332,85.3792801167472,1429108200,1,70,0,0
19599,131.359580736061,85.7093197918193,1459755900,1,70,0,0
39245,130.640584111059,85.9275569269106,1403787120,1,90,0,0
27782,130.944508736217,85.5077447761963,1464436800,1,0,7,5
62892,130.287766549606,85.4699233208545,1449230880,1,0,0,0
46046,130.32842073421,85.9186447157479,1441968120,1,70,0,0
30834,130.314364775246,85.8923374172072,1401632100,1,50,0,0
38869,131.476598518893,85.5004665845436,1436825100,1,70,0,1
21321,130.337179196604,85.3593828932404,1392822180,1,70,0,0
13079,130.644442887214,85.6279511848769,1426230480,1,30,0,0
2171,130.435598027497,85.8330452257976,1452620100,1,50,0,0
23849,131.51911737249,85.9777728363844,1430865300,1,120,0,0
20537,130.930232155084,85.6923379387642,1390584300,1,90,0,3
9626,131.1000388808,85.6371793601134,1398543960,1,30,0,0
22710,130.106171971449,85.5294936154333,1429343340,1,50,0,0
41242,130.249273647955,85.9242559298054,1405008840,1,50,0,0
48576,130.190663281756,85.7678786342181,1442555220,1,50,0,0
57126,131.486420134286,85.5057717044079,1416324240,1,0,7,5
61587,131.070936953945,85.9450555293398,1449659700,1,50,0,0
26574,131.209918872378,85.85470090226,1433025300,1,50,0,0
44844,130.938952831777,85.4612209821852,1408012140,1,50,0,0
33218,131.294518760302,85.9526933207281,1434473880,1,50,0,0
15740,131.005490950307,85.7468280852782,1391146980,1,50,0,0
8297,131.165121516354,85.423271122204,1389098100,1,50,0,3
51645,131.454026599015,85.4548269879705,1444879800,1,70,0,0
58808,130.324213665339,85.4024175387286,1448003760,1,70,0,0
56947,131.416847738683,85.5777896334589,1415881200,1,0,7,5
40370,130.285509211803,85.4807689649654,1406138100,1,0,7,5
4079,130.226317758582,85.7512320457207,1422401160,1,50,0,0
15936,131.174257140612,85.8427862979733,1460406600,1,120,0,0
44269,130.624617329805,85.6600203395173,1407852900,1,50,0,0
60505,131.161098546543,85.5020840989018,1449498540,1,50,0,0
54425,130.103397214279,85.4236803449489,1443936720,1,50,0,0
39547,130.665595675832,85.6602108657453,1467039600,1,0,7,5
36796,131.377416458931,85.2503575604047,1404574500,1,50,0,0
36740,131.256316961461,85.5635614061958,1405598280,1,70,0,0
32162,131.510002665086,85.2775104558593,1465646400,1,0,0,0
41585,129.953936296481,85.7251842012222,1402125000,1,50,0,0
19797,131.223363127854,85.9561606342856,1461257400,1,50,0,0
45552,129.953763399941,85.5681557013991,1439218560,1,90,0,0
62783,130.88801350507,85.6927607688428,1449142800,1,0,0,0
46610,131.151630233086,85.4492028777776,1442484900,1,50,1,1
13821,130.496301213164,85.4740146262618,1427448000,1,70,0,0
36562,131.284136801412,85.3843313660164,1404811200,1,70,1,1
30996,131.035690115078,85.408266318332,1401867600,1,120,1,1
12965,131.171703553104,85.754956526843,1426286220,1,70,0,0
39620,130.945233189202,85.5459753792304,1402411080,1,90,1,1
51175,131.092776411707,85.5484036081292,1443739560,1,50,0,0
18122,130.875951264662,85.5261843133496,1392995160,1,30,0,0
16651,130.639655793793,85.6640937264985,1398510000,1,30,0,0
21608,130.269534329417,85.5140092306602,1460143200,1,50,0,0
23622,130.306752703621,85.8868097055483,1394913360,1,50,0,0
34499,130.920760193516,85.6362398836724,1466247000,1,50,7,0
9913,131.319947471238,85.6093196010956,1389611520,1,50,0,0
42532,131.194649442853,85.5122480638337,1439384160,1,50,0,0
51473,131.017941712645,85.5929182598005,1444318200,1,0,7,5
32652,131.858272223379,85.4586332766164,1435228320,1,50,0,0
45271,130.794384061221,85.8844037343213,1407431340,1,50,0,0
62991,130.210356492737,85.5814919888297,1450164720,2,70,0,1
25983,131.6785702853,85.8983976834818,1430805000,1,50,0,0
40437,130.290901671041,85.460456231478,1403716800,1,30,0,0
49003,131.163574063956,85.4701185100496,1413111600,1,0,7,5
23706,130.448364076057,85.9402236312162,1396699500,1,70,0,0
30419,130.284850522945,85.4711196069318,1398694620,1,30,0,0
17181,130.498260800962,85.7392879258594,1399268280,1,70,0,0
43173,132.071078310955,85.6935931410381,1438495500,1,70,0,0
61701,130.649789170452,85.6596318947333,1416740400,1,0,7,5
17932,131.157799847598,85.4246550727282,1429873500,1,50,0,0
16458,130.618587573244,85.6238717877395,1390371600,1,30,7,5
45584,130.155799374564,85.8375191163793,1438761000,1,90,0,0
49456,131.196509117027,85.4592912652964,1412442300,1,0,7,5
47339,131.346688586117,85.8141196393972,1443368880,1,50,0,0
42056,131.727339679242,85.7014227118874,1407023700,1,120,0,0
35564,131.065086915452,85.9648896049158,1466279160,1,0,0,0
39578,131.167494390741,85.9730666017465,1436619480,1,70,0,0
29879,130.058915376774,85.854451779403,1432468620,1,30,6,0
55498,130.304884781549,85.8689554367496,1448242140,1,120,0,0
34799,130.05136088697,85.5259096923021,1467044280,1,0,0,0
385,131.17831672335,85.7122047819272,1420916400,1,120,0,5
22108,130.863075157554,85.8995300539297,1428637800,1,50,0,0
26645,131.042490738541,85.99282710783,1431252420,1,50,0,0
24333,131.157370411166,85.5999075754793,1399916400,1,120,1,1
7882,130.65733199756,85.693883315656,1425404100,1,120,0,0
57841,131.223316606132,85.971279940457,1416123480,1,0,7,5
1311,131.792257471046,85.8791318941896,1451617140,1,50,0,0
30427,130.312310334241,85.928686599777,1433079900,1,120,0,1
2547,130.267961225332,85.5180073460011,1453640400,1,120,0,1
44249,130.649427925599,85.6668450325148,1408009200,1,50,1,1
40164,130.815154472379,85.7728558595487,1405441200,1,50,0,0
60566,131.206029207368,85.4039966960783,1450285140,1,50,1,1
46740,131.149489402743,85.5212279152558,1442991000,1,70,1,1
51587,131.012979688642,86.0102244403767,1411975620,1,50,0,0
3183,131.140707806802,85.4486426660035,1453303980,1,50,0,1
6189,131.158392651622,85.8493247462848,1455865680,1,50,0,2
49179,131.142298918085,85.4485702334856,1409638560,1,30,0,3
29130,130.295633078089,85.8561046907378,1462919340,1,70,0,0
17986,130.88701615335,85.4333059999534,1388684460,1,70,0,0
4753,131.306356331808,85.8558879564742,1456328700,1,50,0,0
33925,130.503557802737,85.863393439723,1464762240,1,0,1,1
13283,131.933676193197,85.7085954629314,1398526500,1,70,0,0
104,130.416193400777,85.5945196189281,1452792300,1,120,1,1
15867,130.358141102207,85.5633850067021,1460148600,1,120,0,0
54665,130.232188436269,85.9412228134894,1445225820,1,50,7,5
52338,130.808480977717,85.5051115988082,1411328100,1,0,7,5
56286,131.107612529252,85.4972241088737,1415289060,1,0,7,5
12099,132.062953331797,85.9768519761558,1425742980,1,50,0,0
22398,130.227039581818,85.6317672851801,1396883400,1,70,0,0
58881,130.337963185553,85.3587269129392,1416315600,1,0,7,5
36276,131.168138836706,85.5327273653797,1406017800,1,30,0,0
52507,130.716637457434,85.6363709049995,1411288500,1,0,7,5
63095,130.242017984504,85.4914875616584,1449046560,1,0,0,0
29737,130.983978704419,85.3578968265583,1463164140,1,70,0,0
43791,131.356805159244,85.8341545477293,1408391280,1,50,0,0
16599,130.637926713115,85.6124238283195,1397734380,1,50,0,0
38611,130.706107576118,85.4754101576892,1402303500,1,70,0,0
27160,130.659591940424,85.7298477056459,1463417100,1,70,0,0
36981,131.437419347032,85.5055129985154,1403256300,1,30,7,5
51512,131.152338796424,85.7993725881214,1413437820,1,20,0,1
53697,130.945902343151,85.49634351449,1444947660,1,70,1,1
6883,130.946167593455,85.5740620918659,1423239300,1,70,0,0
60451,131.250688525079,85.5501064253572,1417789260,1,0,7,5
49767,131.329852794268,85.5481415298785,1412582100,1,0,7,5
5853,131.754858221315,85.9754317435585,1456583700,1,70,0,0
62082,130.497792667403,85.7397484618895,1419616200,1,0,7,5
46747,131.185400663315,85.5557690353982,1441030500,1,0,7,5
31697,131.102910063862,85.4959764728764,1434709680,1,50,0,0
47489,130.981693345421,85.885792115488,1442382600,1,70,0,1
43350,131.637577688895,85.4909893233692,1409002800,1,50,0,0
44305,130.678298947591,85.670163291371,1408466100,1,70,0,2
21319,130.338815390611,85.313876960136,1394703840,1,50,0,1
9328,131.184642910417,85.4835943073696,1390585380,1,70,0,0
46388,130.345162426129,85.5575316283157,1414734300,3,120,0,0
38859,131.685759116889,85.4546849597754,1435771200,1,70,0,0
58278,130.561694425146,85.8545847749576,1416847140,1,0,7,5
34950,130.399049211589,85.7451443447852,1466899440,1,70,7,5
6214,131.100365345524,85.9971698942198,1454724600,1,50,0,0
20202,130.822808264093,85.7891770711377,1391522940,1,50,0,0
4550,131.106908023291,85.4677608798806,1454331600,1,70,0,0
34569,130.788799268626,85.6890623667748,1435125120,1,50,7,5
32584,131.779319478608,85.8098125658986,1435593960,1,70,0,0
4157,130.314970610844,85.9046907842722,1421080800,1,30,7,1
25592,131.818519656275,85.5709979105292,1463824500,1,70,0,0
28081,131.446551399497,85.7263642489654,1401187800,1,50,0,1
59679,130.637588282981,85.6859465456788,1419676200,1,0,7,5
28903,130.206956434067,85.6433394971684,1464186480,1,70,0,0
35489,130.898631111034,85.4706356086203,1466932200,1,0,1,1
8361,131.801202560531,85.7794654148757,1456506300,1,50,0,0
45141,129.965962220026,85.5206356775957,1440260940,1,50,0,0
8327,131.130697528728,85.4828259969691,1394647620,1,50,0,3
21109,130.490849735112,85.7294353042565,1429712040,1,90,7,5
11440,131.785908583009,85.7684840770218,1391408100,1,70,0,0
53215,130.946360067278,85.4679650390527,1412003760,1,0,7,5
6400,130.646259499081,85.6478608546765,1454728500,1,30,0,0
41000,130.196177383161,85.6242946191868,1403280540,1,70,0,0
30341,130.278238437975,85.4506354540888,1401118080,1,50,0,0
23044,131.792419858687,85.7721979121365,1461824340,1,50,0,0
26264,131.149382232725,85.5208796462685,1400598000,1,70,0,0
40194,130.853756383883,85.8859769201924,1404394200,1,50,7,5
10761,131.182276736207,85.1795469055182,1425889800,1,50,7,5
46828,131.21362133375,85.3866074841389,1441980720,1,30,0,0
34981,130.344485132309,85.4002889802831,1433173080,1,70,0,0
60889,131.658627632283,85.8929651915177,1418518920,1,0,7,5
36702,131.236042132012,85.678623990108,1403690880,1,0,7,5
32550,131.717253389946,85.5804549429874,1465824780,1,50,0,1
46933,131.297766180765,85.5357664947458,1441524600,1,70,7,5
53548,130.518903027406,85.8286524141382,1446192420,1,70,0,0
55813,131.654256532243,85.6158856935011,1416222600,1,0,7,5
22456,130.299488309217,85.5093379855093,1429679220,1,0,0,0
23262,129.975699683754,85.8401254603247,1430069400,1,90,0,0
53806,130.793103206625,85.5663628104676,1445866800,1,50,0,0
50841,131.248501777949,85.7323146435015,1409424000,1,30,7,0
16182,130.25141428241,85.5127935150993,1428951600,1,120,0,0
48111,130.849363785612,85.7231875442724,1442281500,1,50,0,0
24661,131.174125817153,85.4655541561298,1431360660,1,50,0,0
18923,130.90754196901,85.589717007251,1396212000,1,50,0,0
15947,131.099959235922,85.6282357246457,1425538800,1,0,7,5
23562,131.201518133254,85.6876442022217,1429872240,1,70,0,0
23066,131.685396853186,85.9112576635498,1461684480,1,30,0,1
7422,130.217191767402,85.759277112542,1424033640,1,50,0,0
56088,131.110725384737,85.5020158285697,1447940940,1,50,1,1
50909,131.089318243762,85.5058223458625,1445526600,1,50,0,1
40735,130.855682369163,85.8979696325416,1437333900,1,70,0,0
23500,130.432560667748,85.8565927495483,1462256100,1,120,0,0
41579,130.101332912314,85.7208167763026,1405588920,1,50,0,0
21504,130.285861144253,85.4457080195421,1461073860,1,0,0,0
63406,129.953889666153,85.5532596638633,1450802400,1,50,1,1
